OID@,OBJECTID,Shape,UniqueID,Easting,Northing,Units,Datum,DataSourceID,DataQualityBottom,UnitsPresent,MUEBase,SimpleUnit
701,701,"(674147.1416999996, 3706182.695699999)",30-025-34328,,,,,OFR487,No known issues,Abo,-3792.0,Yeso
702,702,"(665813.5862999996, 3708635.8841999993)",30-025-34765,,,,,OFR487,No known issues,Abo,-3714.0,Yeso
703,703,"(671443.7802999998, 3710063.2951999996)",30-025-35230,,,,,OFR487,No known issues,Abo,-3757.0,Yeso
704,704,"(670096.6593000004, 3730693.0889999997)",30-041-00266,,,,,OFR487,No known issues,Abo,-2899.0,Yeso
705,705,"(653120.6583000002, 3715867.2185999993)",30-041-20257,,,,,OFR487,No known issues,Abo,-3570.0,Yeso
706,706,"(654097.0047000004, 3728831.398600001)",30-041-20298,,,,,OFR487,No known issues,Abo,-2577.0,Yeso
707,707,"(649209.9696000004, 3732377.6152)",30-041-20305,,,,,OFR487,No known issues,Abo,-2581.0,Yeso
708,708,"(664415.7257000003, 3735024.1619000006)",30-041-20312,,,,,OFR487,No known issues,Abo,-2853.0,Yeso
709,709,"(655163.2788000004, 3736884.8192)",30-041-20331,,,,,OFR487,No known issues,Abo,-2593.0,Yeso
710,710,"(635482.7523999996, 3726368.2634999994)",30-041-20333,,,,,OFR487,No known issues,Abo,-2753.0,Yeso
711,711,"(680168.5274999999, 3718020.0516999997)",30-041-20337,,,,,OFR487,No known issues,Abo,-3593.0,Yeso
712,712,"(670493.7528999997, 3725365.556500001)",30-041-20402,,,,,OFR487,No known issues,Abo,-2912.0,Yeso
713,713,"(632266.9814999998, 3733658.7205999997)",30-041-20424,,,,,OFR487,No known issues,Abo,-2579.0,Yeso
714,714,"(651645.8865, 3728392.947899999)",30-041-20433,,,,,OFR487,No known issues,Abo,-2592.0,Yeso
715,715,"(638708.6390000004, 3735025.5375999995)",30-041-20460,,,,,OFR487,No known issues,Abo,-2304.0,Yeso
716,716,"(632666.5003000004, 3732046.1137000006)",30-041-20493,,,,,OFR487,No known issues,Abo,-2597.0,Yeso
717,717,"(641065.1897999998, 3739889.209899999)",30-041-20538,,,,,OFR487,No known issues,Abo,-2189.0,Yeso
718,718,"(645371.9596999995, 3740770.2380999997)",30-041-20564,,,,,OFR487,No known issues,Abo,-2312.0,Yeso
719,719,"(644185.2719999999, 3721000.6916000005)",30-041-20588,,,,,OFR487,No known issues,Abo,-3247.0,Yeso
720,720,"(649650.7702000001, 3729973.1701999996)",30-041-20598,,,,,OFR487,No known issues,Abo,-2609.0,Yeso
721,721,"(652089.3617000002, 3730361.0154)",30-041-20602,,,,,OFR487,No known issues,Abo,-2601.0,Yeso
722,722,"(668873.6335000005, 3731486.748400001)",30-041-20613,,,,,OFR487,No known issues,Abo,-2776.0,Yeso
723,723,"(640562.9565000003, 3741102.9495)",30-041-20623,,,,,OFR487,No known issues,Abo,-2169.0,Yeso
724,724,"(662250.3620999996, 3738167.3729)",30-041-20660,,,,,OFR487,No known issues,Abo,-2691.0,Yeso
725,725,"(644021.7027000003, 3725033.2262999993)",30-041-20676,,,,,OFR487,No known issues,Abo,-3057.0,Yeso
726,726,"(630633.5767999999, 3733641.7961)",30-041-20686,,,,,OFR487,No known issues,Abo,-2570.0,Yeso
727,727,"(638322.7510000002, 3741062.4124)",30-041-20712,,,,,OFR487,No known issues,Abo,-2110.0,Yeso
728,728,"(657121.7878, 3717611.0898)",30-041-20779,,,,,OFR487,No known issues,Abo,-3618.0,Yeso
729,729,"(633973.7429999998, 3732078.7606000006)",30-041-20795,,,,,OFR487,No known issues,Abo,-2549.0,Yeso
730,730,"(661870.1824000003, 3725264.8279)",30-041-20801,,,,,OFR487,No known issues,Abo,-3338.0,Yeso
731,731,"(652677.5310000004, 3740478.4782)",30-041-20811,,,,,OFR487,No known issues,Abo,-2457.0,Yeso
732,732,"(659089.2222999996, 3740132.961100001)",30-041-20829,,,,,OFR487,No known issues,Abo,-2583.0,Yeso
733,733,"(668983.0493000001, 3721336.5275999997)",30-041-20863-0001,,,,,OFR487,No known issues,Abo,-3571.0,Yeso
734,734,"(660719.8619999997, 3739824.2036000006)",30-041-20869,,,,,OFR487,No known issues,Abo,-2661.0,Yeso
735,735,"(639627.2819999997, 3730490.4404000007)",30-041-20877,,,,,OFR487,No known issues,Abo,-2545.0,Yeso
736,736,"(679614.8631999996, 3716893.6895000003)",30-041-20879,,,,,OFR487,No known issues,Abo,-3599.0,Yeso
737,737,"(674208.9348999998, 3726347.5581)",30-041-20886,,,,,OFR487,No known issues,Abo,-3020.0,Yeso
738,738,"(667973.1034000004, 3736725.5919000003)",30-041-20889,,,,,OFR487,No known issues,Abo,-2660.0,Yeso
739,739,"(654464.0218000002, 3727577.2706000004)",30-041-20892,,,,,OFR487,No known issues,Abo,-2572.0,Yeso
740,740,"(659789.0148999998, 3733071.0341999996)",30-041-20896,,,,,OFR487,No known issues,Abo,-2656.0,Yeso
741,741,"(618322.0904999999, 3687140.8989000004)",MN 00074,,,,,OFR487,No known issues,Abo,-2828.0,Yeso
742,742,"(656001.3299000002, 3712743.4965000004)",MN 02644,,,,,OFR487,No known issues,Abo,-3535.0,Yeso
743,743,"(674513.8450999996, 3687997.3149999995)",MN 07119,,,,,OFR487,No known issues,Abo,-3918.0,Yeso
744,744,"(674104.9104000004, 3682856.382200001)",MN 07208,,,,,OFR487,No known issues,Abo,-3972.0,Yeso
745,745,"(599091.6741000004, 3735940.7222000007)",OFR487-20,,,,,OFR487,No known issues,Abo,-1519.0,Yeso
746,746,"(604751.2380999997, 3735588.6086999997)",OFR487-22,,,,,OFR487,No known issues,Abo,-1757.0,Yeso
747,747,"(628680.4409999996, 3737548.030200001)",OFR487-24,,,,,OFR487,No known issues,Abo,-2369.0,Yeso
748,748,"(640717.1825000001, 3736673.1340999994)",OFR487-25,,,,,OFR487,No known issues,Abo,-2215.0,Yeso
749,749,"(598775.4685000004, 3727903.3013000004)",OFR487-28,,,,,OFR487,No known issues,Abo,-1703.0,Yeso
750,750,"(589941.5311000003, 3725099.4766000006)",OFR487-29,,,,,OFR487,No known issues,Abo,-1278.0,Yeso
751,751,"(609668.8186999997, 3732862.5220999997)",OFR487-30,,,,,OFR487,No known issues,Abo,-1982.0,Yeso
752,752,"(609224.9501, 3732054.5478000008)",OFR487-31,,,,,OFR487,No known issues,Abo,-2001.0,Yeso
753,753,"(625020.7746000001, 3732252.5007000007)",OFR487-32,,,,,OFR487,No known issues,Abo,-2406.0,Yeso
754,754,"(625420.1425000001, 3731479.185799999)",OFR487-33,,,,,OFR487,No known issues,Abo,-2529.0,Yeso
755,755,"(634673.8145000003, 3733304.157400001)",OFR487-34,,,,,OFR487,No known issues,Abo,-2500.0,Yeso
756,756,"(634738.1597999996, 3729262.4438000005)",OFR487-35,,,,,OFR487,No known issues,Abo,-2655.0,Yeso
757,757,"(635547.6233000001, 3728467.5687000006)",OFR487-36,,,,,OFR487,No known issues,Abo,-2683.0,Yeso
758,758,"(638317.9150999999, 3734622.8093)",OFR487-37,,,,,OFR487,No known issues,Abo,-2333.0,Yeso
759,759,"(644464.0629000003, 3728665.6378000006)",OFR487-38,,,,,OFR487,No known issues,Abo,-2960.0,Yeso
760,760,"(653688.2455000002, 3729226.3534999993)",OFR487-39,,,,,OFR487,No known issues,Abo,-2569.0,Yeso
761,761,"(653714.7252000002, 3727114.883300001)",OFR487-40,,,,,OFR487,No known issues,Abo,-2600.0,Yeso
762,762,"(674852.5597000001, 3734421.887)",OFR487-41,,,,,OFR487,No known issues,Abo,-2724.0,Yeso
763,763,"(671767.1545000002, 3727917.5030000005)",OFR487-42,,,,,OFR487,No known issues,Abo,-2944.0,Yeso
764,764,"(669677.3278000001, 3726155.2991000004)",OFR487-43,,,,,OFR487,No known issues,Abo,-2934.0,Yeso
765,765,"(670582.4374000002, 3726272.317)",OFR487-44,,,,,OFR487,No known issues,Abo,-2914.0,Yeso
766,766,"(680163.9822000004, 3730506.8705)",30-041-00171,,,,,OFR487,No known issues,Abo,-3334.0,Yeso
767,767,"(562572.1780000003, 3718003.8544999994)",OFR487-46,,,,,OFR487,No known issues,Abo,-491.0,Yeso
768,768,"(602427.2862999998, 3724323.244999999)",OFR487-49,,,,,OFR487,No known issues,Abo,-1838.0,Yeso
769,769,"(600383.2292999998, 3719104.1504999995)",OFR487-50,,,,,OFR487,No known issues,Abo,-2049.0,Yeso
770,770,"(610964.8251999998, 3722809.178200001)",30-005-00526,,,,,OFR487,No known issues,Abo,-2438.0,Yeso
771,771,"(613313.2735000001, 3715273.5193000007)",OFR487-52,,,,,OFR487,No known issues,Abo,-2553.0,Yeso
772,772,"(624312.2216999996, 3721005.503900001)",OFR487-53,,,,,OFR487,No known issues,Abo,-2726.0,Yeso
773,773,"(623852.8868000004, 3718637.3693000004)",OFR487-54,,,,,OFR487,No known issues,Abo,-2752.0,Yeso
774,774,"(624231.4172, 3717425.6732)",OFR487-56,,,,,OFR487,No known issues,Abo,-2796.0,Yeso
775,775,"(629932.6776, 3723903.5889)",OFR487-57,,,,,OFR487,No known issues,Abo,-2785.0,Yeso
776,776,"(631157.8224, 3720319.178099999)",OFR487-58,,,,,OFR487,No known issues,Abo,-2870.0,Yeso
777,777,"(629131.5120999999, 3721060.2697)",OFR487-59,,,,,OFR487,No known issues,Abo,-2821.0,Yeso
778,778,"(629960.6414000001, 3719098.4750999995)",OFR487-60,,,,,OFR487,No known issues,Abo,-2885.0,Yeso
779,779,"(632807.4228999997, 3719128.5512000006)",OFR487-61,,,,,OFR487,No known issues,Abo,-2948.0,Yeso
780,780,"(636841.3896000003, 3720058.0321999993)",OFR487-62,,,,,OFR487,No known issues,Abo,-3099.0,Yeso
781,781,"(631578.2858999996, 3718278.7355000004)",OFR487-63,,,,,OFR487,No known issues,Abo,-2923.0,Yeso
782,782,"(642148.7800000003, 3722171.4782999996)",OFR487-64,,,,,OFR487,No known issues,Abo,-3156.0,Yeso
783,783,"(645412.4700999996, 3721030.298699999)",OFR487-66,,,,,OFR487,No known issues,Abo,-3241.0,Yeso
784,784,"(639060.7466000002, 3720787.5427)",OFR487-67,,,,,OFR487,No known issues,Abo,-3153.0,Yeso
785,785,"(638993.7105999999, 3719264.8998000007)",OFR487-68,,,,,OFR487,No known issues,Abo,-3184.0,Yeso
786,786,"(647034.2872000001, 3720256.431)",OFR487-69,,,,,OFR487,No known issues,Abo,-3273.0,Yeso
787,787,"(645063.6288000001, 3717401.5154)",OFR487-70,,,,,OFR487,No known issues,Abo,-3414.0,Yeso
788,788,"(643841.0547000002, 3718582.0880999994)",OFR487-71,,,,,OFR487,No known issues,Abo,-3353.0,Yeso
789,789,"(647524.7177999998, 3715815.215399999)",OFR487-72,,,,,OFR487,No known issues,Abo,-3516.0,Yeso
790,790,"(655393.3805, 3722419.0281000007)",OFR487-74,,,,,OFR487,No known issues,Abo,-3441.0,Yeso
791,791,"(655782.1595999999, 3723218.406300001)",OFR487-75,,,,,OFR487,No known issues,Abo,-3367.0,Yeso
792,792,"(648215.2089999998, 3721486.8856000006)",OFR487-76,,,,,OFR487,No known issues,Abo,-3282.0,Yeso
793,793,"(655496.6591999996, 3717587.9801000003)",OFR487-78,,,,,OFR487,No known issues,Abo,-3605.0,Yeso
794,794,"(650702.0264999997, 3715865.6041)",OFR487-79,,,,,OFR487,No known issues,Abo,-3546.0,Yeso
795,795,"(666696.392, 3720959.320699999)",OFR487-81,,,,,OFR487,No known issues,Abo,-3676.0,Yeso
796,796,"(662670.0777000003, 3720926.8402999993)",OFR487-82,,,,,OFR487,No known issues,Abo,-3654.0,Yeso
797,797,"(659455.608, 3720855.1502)",OFR487-83,,,,,OFR487,No known issues,Abo,-3641.0,Yeso
798,798,"(660242.3141999999, 3720482.2452000007)",OFR487-84,,,,,OFR487,No known issues,Abo,-3624.0,Yeso
799,799,"(660676.5154999997, 3719270.4733000007)",OFR487-85,,,,,OFR487,No known issues,Abo,-3645.0,Yeso
800,800,"(665535.9078000002, 3717751.2576)",OFR487-86,,,,,OFR487,No known issues,Abo,-3660.0,Yeso
801,801,"(661894.5691999998, 3718484.5252)",OFR487-87,,,,,OFR487,No known issues,Abo,-3656.0,Yeso
802,802,"(658703.3397000004, 3717631.5362)",OFR487-88,,,,,OFR487,No known issues,Abo,-3635.0,Yeso
803,803,"(659530.8960999995, 3716432.8792000003)",OFR487-89,,,,,OFR487,No known issues,Abo,-3660.0,Yeso
804,804,"(674285.5884999996, 3722334.342599999)",30-041-00218,,,,,OFR487,No known issues,Abo,-3079.0,Yeso
805,805,"(669104.5813999996, 3720232.7227)",OFR487-92,,,,,OFR487,No known issues,Abo,-3590.0,Yeso
806,806,"(672348.6034000004, 3718678.6108)",OFR487-93,,,,,OFR487,No known issues,Abo,-3633.0,Yeso
807,807,"(668338.8656000001, 3717795.5205000006)",OFR487-94,,,,,OFR487,No known issues,Abo,-3660.0,Yeso
808,808,"(675180.5943999998, 3717529.5693999995)",OFR487-95,,,,,OFR487,No known issues,Abo,-3625.0,Yeso
809,809,"(570658.4301000005, 3710809.4880999997)",30-005-61212,,,,,OFR487,No known issues,Abo,-751.0,Yeso
810,810,"(588338.6886999998, 3713360.5556000005)",OFR487-99,,,,,OFR487,No known issues,Abo,-1471.0,Yeso
811,811,"(581119.3943999996, 3708878.3078000005)",OFR487-100,,,,,OFR487,No known issues,Abo,-1256.0,Yeso
812,812,"(585152.7413999997, 3707767.681)",OFR487-101,,,,,OFR487,No known issues,Abo,-1506.0,Yeso
813,813,"(591184.8861999996, 3708187.668400001)",OFR487-103,,,,,OFR487,No known issues,Abo,-1861.0,Yeso
814,814,"(607683.7285000002, 3710329.5468000006)",OFR487-104,,,,,OFR487,No known issues,Abo,-2483.0,Yeso
815,815,"(600896.5236999998, 3706689.8576999996)",OFR487-105,,,,,OFR487,No known issues,Abo,-2318.0,Yeso
816,816,"(614535.233, 3712830.5448000003)",OFR487-106,,,,,OFR487,No known issues,Abo,-2654.0,Yeso
817,817,"(624640.6963, 3714994.4793)",OFR487-107,,,,,OFR487,No known issues,Abo,-2801.0,Yeso
818,818,"(625458.5539999995, 3710582.3907999992)",OFR487-108,,,,,OFR487,No known issues,Abo,-2839.0,Yeso
819,819,"(625060.7844000002, 3710171.3225999996)",OFR487-109,,,,,OFR487,No known issues,Abo,-2871.0,Yeso
820,820,"(625462.8683000002, 3710179.8784999996)",OFR487-110,,,,,OFR487,No known issues,Abo,-2859.0,Yeso
821,821,"(627943.8439999996, 3707802.6264999993)",OFR487-111,,,,,OFR487,No known issues,Abo,-2913.0,Yeso
822,822,"(635749.5044, 3712343.3915)",OFR487-112,,,,,OFR487,No known issues,Abo,-3289.0,Yeso
823,823,"(637251.5869000005, 3712383.5474999994)",OFR487-113,,,,,OFR487,No known issues,Abo,-3329.0,Yeso
824,824,"(633600.1177000003, 3711901.8609999996)",OFR487-114,,,,,OFR487,No known issues,Abo,-3201.0,Yeso
825,825,"(656412.6475, 3712351.9771999996)",OFR487-115,,,,,OFR487,No known issues,Abo,-3536.0,Yeso
826,826,"(655205.4812000003, 3712332.4372000005)",OFR487-116,,,,,OFR487,No known issues,Abo,-3564.0,Yeso
827,827,"(650769.6091, 3710958.693)",OFR487-117,,,,,OFR487,No known issues,Abo,-3541.0,Yeso
828,828,"(649220.5873999996, 3709431.6932999995)",OFR487-118,,,,,OFR487,No known issues,Abo,-3552.0,Yeso
829,829,"(649693.2670999998, 3707471.4266999997)",OFR487-119,,,,,OFR487,No known issues,Abo,-3566.0,Yeso
830,830,"(665984.5201000003, 3715319.7657999992)",OFR487-120,,,,,OFR487,No known issues,Abo,-3620.0,Yeso
831,831,"(663597.1117000002, 3711274.5525)",OFR487-121,,,,,OFR487,No known issues,Abo,-3650.0,Yeso
832,832,"(659245.6815999998, 3709989.2611999996)",OFR487-122,,,,,OFR487,No known issues,Abo,-3583.0,Yeso
833,833,"(663301.3439999996, 3709651.1832999997)",OFR487-123,,,,,OFR487,No known issues,Abo,-3646.0,Yeso
834,834,"(664366.2649999997, 3709971.000499999)",OFR487-124,,,,,OFR487,No known issues,Abo,-3677.0,Yeso
835,835,"(665290.4948000005, 3709281.343800001)",OFR487-125,,,,,OFR487,No known issues,Abo,-3685.0,Yeso
836,836,"(663610.6457000002, 3708726.906300001)",OFR487-126,,,,,OFR487,No known issues,Abo,-3676.0,Yeso
837,837,"(660479.0845999997, 3708787.3923000004)",OFR487-127,,,,,OFR487,No known issues,Abo,-3624.0,Yeso
838,838,"(658922.8081, 3706411.24)",OFR487-128,,,,,OFR487,No known issues,Abo,-3618.0,Yeso
839,839,"(659316.9621000001, 3706800.4115999993)",OFR487-129,,,,,OFR487,No known issues,Abo,-3638.0,Yeso
840,840,"(663725.6270000003, 3707701.724199999)",OFR487-130,,,,,OFR487,No known issues,Abo,-3676.0,Yeso
841,841,"(664041.3728999998, 3707004.9568000007)",OFR487-131,,,,,OFR487,No known issues,Abo,-3611.0,Yeso
842,842,"(676446.443, 3714728.4134)",OFR487-132,,,,,OFR487,No known issues,Abo,-3651.0,Yeso
843,843,"(676475.7777000004, 3713534.2227)",OFR487-133,,,,,OFR487,No known issues,Abo,-3648.0,Yeso
844,844,"(675724.9907999998, 3711818.8099000007)",OFR487-134,,,,,OFR487,No known issues,Abo,-3683.0,Yeso
845,845,"(676565.7121000001, 3709084.2212000005)",OFR487-136,,,,,OFR487,No known issues,Abo,-3713.0,Yeso
846,846,"(667702.9828000003, 3709318.5912999995)",OFR487-137,,,,,OFR487,No known issues,Abo,-3688.0,Yeso
847,847,"(676867.8393999999, 3713934.1183)",OFR487-139,,,,,OFR487,No known issues,Abo,-3648.0,Yeso
848,848,"(677451.0097000003, 3709808.222100001)",OFR487-140,,,,,OFR487,No known issues,Abo,-3705.0,Yeso
849,849,"(679344.7412, 3710759.5898)",OFR487-141,,,,,OFR487,No known issues,Abo,-3677.0,Yeso
850,850,"(565876.4232999999, 3697867.2742)",OFR487-142,,,,,OFR487,No known issues,Abo,-674.0,Yeso
851,851,"(579514.4134, 3703248.7940999996)",OFR487-143,,,,,OFR487,No known issues,Abo,-1211.0,Yeso
852,852,"(579926.2246000003, 3700988.01)",OFR487-144,,,,,OFR487,No known issues,Abo,-1213.0,Yeso
853,853,"(598096.7873, 3703444.1230999995)",OFR487-146,,,,,OFR487,No known issues,Abo,-2231.0,Yeso
854,854,"(590824.4615000002, 3702464.821900001)",OFR487-147,,,,,OFR487,No known issues,Abo,-1849.0,Yeso
855,855,"(591327.5706000002, 3701845.286699999)",OFR487-148,,,,,OFR487,No known issues,Abo,-1829.0,Yeso
856,856,"(593289.9731000001, 3698162.7024000008)",OFR487-149,,,,,OFR487,No known issues,Abo,-2005.0,Yeso
857,857,"(605411.5675999997, 3697092.9492000006)",OFR487-150,,,,,OFR487,No known issues,Abo,-2521.0,Yeso
858,858,"(609697.5581999999, 3704671.241800001)",OFR487-151,,,,,OFR487,No known issues,Abo,-2580.0,Yeso
859,859,"(614672.0800000001, 3702334.8672)",OFR487-152,,,,,OFR487,No known issues,Abo,-2757.0,Yeso
860,860,"(615075.2300000004, 3699626.0877)",OFR487-153,,,,,OFR487,No known issues,Abo,-2761.0,Yeso
861,861,"(614299.5888, 3697201.6324000005)",OFR487-154,,,,,OFR487,No known issues,Abo,-2759.0,Yeso
862,862,"(616344.2745000003, 3697166.1220999993)",OFR487-155,,,,,OFR487,No known issues,Abo,-2775.0,Yeso
863,863,"(624759.6964999996, 3705372.1187999994)",OFR487-156,,,,,OFR487,No known issues,Abo,-2876.0,Yeso
864,864,"(622728.4670000002, 3702940.6885)",OFR487-158,,,,,OFR487,No known issues,Abo,-2906.0,Yeso
865,865,"(625267.1426999997, 3703793.9427000005)",OFR487-159,,,,,OFR487,No known issues,Abo,-2817.0,Yeso
866,866,"(625566.4842999997, 3701788.3388)",OFR487-160,,,,,OFR487,No known issues,Abo,-2745.0,Yeso
867,867,"(625163.5252, 3702179.018100001)",OFR487-161,,,,,OFR487,No known issues,Abo,-2780.0,Yeso
868,868,"(619114.2562999995, 3699336.7817)",OFR487-162,,,,,OFR487,No known issues,Abo,-2780.0,Yeso
869,869,"(625176.1886, 3699766.0270000007)",OFR487-163,,,,,OFR487,No known issues,Abo,-2753.0,Yeso
870,870,"(624375.9583999999, 3698941.7062)",OFR487-164,,,,,OFR487,No known issues,Abo,-2722.0,Yeso
871,871,"(624391.9995999997, 3697332.7852)",OFR487-165,,,,,OFR487,No known issues,Abo,-2819.0,Yeso
872,872,"(633229.2273000004, 3704733.433)",OFR487-166,,,,,OFR487,No known issues,Abo,-3250.0,Yeso
873,873,"(632837.0281999996, 3703111.0601000004)",OFR487-167,,,,,OFR487,No known issues,Abo,-3269.0,Yeso
874,874,"(636501.6399999997, 3698425.4432999995)",OFR487-168,,,,,OFR487,No known issues,Abo,-3448.0,Yeso
875,875,"(630085.0669999998, 3696647.9922)",OFR487-169,,,,,OFR487,No known issues,Abo,-3073.0,Yeso
876,876,"(636545.9715, 3697590.962099999)",OFR487-170,,,,,OFR487,No known issues,Abo,-3462.0,Yeso
877,877,"(640865.8962000003, 3705347.6239)",OFR487-171,,,,,OFR487,No known issues,Abo,-3542.0,Yeso
878,878,"(641332.3854, 3701733.3154000007)",OFR487-172,,,,,OFR487,No known issues,Abo,-3601.0,Yeso
879,879,"(638932.8528000005, 3699652.2973999996)",OFR487-173,,,,,OFR487,No known issues,Abo,-3508.0,Yeso
880,880,"(656574.0650000004, 3703553.3257999998)",OFR487-174,,,,,OFR487,No known issues,Abo,-3759.0,Yeso
881,881,"(651847.6067000004, 3697458.5829000007)",OFR487-175,,,,,OFR487,No known issues,Abo,-3765.0,Yeso
882,882,"(664563.1893999996, 3706108.7244000006)",OFR487-176,,,,,OFR487,No known issues,Abo,-3723.0,Yeso
883,883,"(659736.9254000001, 3706022.053099999)",OFR487-177,,,,,OFR487,No known issues,Abo,-3635.0,Yeso
884,884,"(658535.4918, 3705604.0380000006)",OFR487-178,,,,,OFR487,No known issues,Abo,-3702.0,Yeso
885,885,"(663001.0900999997, 3703665.241800001)",OFR487-180,,,,,OFR487,No known issues,Abo,-3691.0,Yeso
886,886,"(664236.7412, 3702076.7181)",OFR487-181,,,,,OFR487,No known issues,Abo,-3726.0,Yeso
887,887,"(663431.6812000005, 3702064.1731000002)",OFR487-182,,,,,OFR487,No known issues,Abo,-3739.0,Yeso
888,888,"(661838.1198000005, 3701273.1092000008)",OFR487-183,,,,,OFR487,No known issues,Abo,-3734.0,Yeso
889,889,"(660659.1328999996, 3699192.5709000006)",OFR487-184,,,,,OFR487,No known issues,Abo,-3760.0,Yeso
890,890,"(661102.8055999996, 3696790.808599999)",OFR487-185,,,,,OFR487,No known issues,Abo,-3785.0,Yeso
891,891,"(669867.4237000002, 3702174.093800001)",OFR487-187,,,,,OFR487,No known issues,Abo,-3810.0,Yeso
892,892,"(671901.2074999996, 3700602.757200001)",OFR487-188,,,,,OFR487,No known issues,Abo,-3808.0,Yeso
893,893,"(675139.1300999997, 3699457.3236999996)",OFR487-189,,,,,OFR487,No known issues,Abo,-3763.0,Yeso
894,894,"(669561.1204000004, 3696944.1929)",OFR487-190,,,,,OFR487,No known issues,Abo,-3702.0,Yeso
895,895,"(673960.9179999996, 3698248.0272000004)",OFR487-191,,,,,OFR487,No known issues,Abo,-3790.0,Yeso
896,896,"(676383.7180000003, 3697878.1417999994)",OFR487-192,,,,,OFR487,No known issues,Abo,-3860.0,Yeso
897,897,"(565949.7459000004, 3692152.1369000003)",OFR487-195,,,,,OFR487,No known issues,Abo,-761.0,Yeso
898,898,"(563130.6606000001, 3691317.3268999998)",OFR487-196,,,,,OFR487,No known issues,Abo,-628.0,Yeso
899,899,"(563147.7336999997, 3690124.4318000004)",OFR487-197,,,,,OFR487,No known issues,Abo,-641.0,Yeso
900,900,"(566359.7599999998, 3690560.5518999994)",OFR487-198,,,,,OFR487,No known issues,Abo,-798.0,Yeso
901,901,"(565184.8881000001, 3688154.3673)",OFR487-199,,,,,OFR487,No known issues,Abo,-752.0,Yeso
902,902,"(563561.3191, 3688923.041099999)",OFR487-200,,,,,OFR487,No known issues,Abo,-681.0,Yeso
